Experiment ID,Model,Attempt Number,Error Type,Message
b63a14bf-8abd-4fa3-955d-4cbdddb418fa,mistral-large-instruct,3,FileNotFoundError,The posts_viewed.json file does not exist.
b63a14bf-8abd-4fa3-955d-4cbdddb418fa,mistral-large-instruct,4,FileNotFoundError,The posts_viewed.json file does not exist.
b63a14bf-8abd-4fa3-955d-4cbdddb418fa,mistral-large-instruct,5,FileNotFoundError,The posts_viewed.json file does not exist.
b63a14bf-8abd-4fa3-955d-4cbdddb418fa,mistral-large-instruct,6,FileNotFoundError,The posts_viewed.json file does not exist.
8491fad6-c716-4aab-8906-d5fed3468165,mistral-large-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8491fad6-c716-4aab-8906-d5fed3468165,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8491fad6-c716-4aab-8906-d5fed3468165,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8491fad6-c716-4aab-8906-d5fed3468165,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8491fad6-c716-4aab-8906-d5fed3468165,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8491fad6-c716-4aab-8906-d5fed3468165,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
d5caf5fe-aeb8-43f8-ae84-2b9dcfe6467f,mistral-large-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
d5caf5fe-aeb8-43f8-ae84-2b9dcfe6467f,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
d5caf5fe-aeb8-43f8-ae84-2b9dcfe6467f,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
d5caf5fe-aeb8-43f8-ae84-2b9dcfe6467f,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
d5caf5fe-aeb8-43f8-ae84-2b9dcfe6467f,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
d5caf5fe-aeb8-43f8-ae84-2b9dcfe6467f,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
beabbfc6-2dab-488a-a438-f43da041e699,mistral-large-instruct,1,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
beabbfc6-2dab-488a-a438-f43da041e699,mistral-large-instruct,2,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
beabbfc6-2dab-488a-a438-f43da041e699,mistral-large-instruct,3,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
beabbfc6-2dab-488a-a438-f43da041e699,mistral-large-instruct,4,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
beabbfc6-2dab-488a-a438-f43da041e699,mistral-large-instruct,5,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
beabbfc6-2dab-488a-a438-f43da041e699,mistral-large-instruct,6,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
5f776d48-f86b-41c4-af81-b007e4a2601a,mistral-large-instruct,1,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
5f776d48-f86b-41c4-af81-b007e4a2601a,mistral-large-instruct,2,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
5f776d48-f86b-41c4-af81-b007e4a2601a,mistral-large-instruct,3,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
5f776d48-f86b-41c4-af81-b007e4a2601a,mistral-large-instruct,4,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
5f776d48-f86b-41c4-af81-b007e4a2601a,mistral-large-instruct,5,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
5f776d48-f86b-41c4-af81-b007e4a2601a,mistral-large-instruct,6,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
c4da3026-d4d2-45c9-b197-ccc7b9941346,mistral-large-instruct,1,UnicodeEncodeError,Error: Unable to write to CSV file. 'charmap' codec can't encode character '\x82' in position 1: character maps to <undefined>
c4da3026-d4d2-45c9-b197-ccc7b9941346,mistral-large-instruct,2,UnicodeEncodeError,Error: Unable to write to CSV file. 'charmap' codec can't encode character '\x82' in position 1: character maps to <undefined>
c4da3026-d4d2-45c9-b197-ccc7b9941346,mistral-large-instruct,3,UnicodeEncodeError,Error: Unable to write to CSV file. 'charmap' codec can't encode character '\x82' in position 1: character maps to <undefined>
c4da3026-d4d2-45c9-b197-ccc7b9941346,mistral-large-instruct,4,UnicodeEncodeError,Error: Unable to write to CSV file. 'charmap' codec can't encode character '\x82' in position 1: character maps to <undefined>
c4da3026-d4d2-45c9-b197-ccc7b9941346,mistral-large-instruct,5,UnicodeEncodeError,Error: Unable to write to CSV file. 'charmap' codec can't encode character '\x82' in position 1: character maps to <undefined>
c4da3026-d4d2-45c9-b197-ccc7b9941346,mistral-large-instruct,6,UnicodeEncodeError,Error: Unable to write to CSV file. 'charmap' codec can't encode character '\x82' in position 1: character maps to <undefined>
8f74cac8-9d80-4172-95a0-c05468a23b4a,mistral-large-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8f74cac8-9d80-4172-95a0-c05468a23b4a,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8f74cac8-9d80-4172-95a0-c05468a23b4a,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8f74cac8-9d80-4172-95a0-c05468a23b4a,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8f74cac8-9d80-4172-95a0-c05468a23b4a,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
8f74cac8-9d80-4172-95a0-c05468a23b4a,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
028394a2-0b32-4e77-b544-983b50f05709,mistral-large-instruct,1,FileNotFoundError,The file does not exist.
028394a2-0b32-4e77-b544-983b50f05709,mistral-large-instruct,2,FileNotFoundError,The file does not exist.
028394a2-0b32-4e77-b544-983b50f05709,mistral-large-instruct,3,FileNotFoundError,The file does not exist.
028394a2-0b32-4e77-b544-983b50f05709,mistral-large-instruct,4,FileNotFoundError,The file does not exist.
028394a2-0b32-4e77-b544-983b50f05709,mistral-large-instruct,5,FileNotFoundError,The file does not exist.
028394a2-0b32-4e77-b544-983b50f05709,mistral-large-instruct,6,FileNotFoundError,The file does not exist.
148bfe9b-8aed-49c8-935f-891535b7ef77,mistral-large-instruct,1,UnicodeEncodeError,'charmap' codec can't encode character '\x82' in position 4: character maps to <undefined>
148bfe9b-8aed-49c8-935f-891535b7ef77,mistral-large-instruct,2,UnicodeEncodeError,'charmap' codec can't encode character '\x82' in position 4: character maps to <undefined>
148bfe9b-8aed-49c8-935f-891535b7ef77,mistral-large-instruct,3,UnicodeEncodeError,'charmap' codec can't encode character '\x82' in position 4: character maps to <undefined>
148bfe9b-8aed-49c8-935f-891535b7ef77,mistral-large-instruct,4,UnicodeEncodeError,'charmap' codec can't encode character '\x82' in position 4: character maps to <undefined>
148bfe9b-8aed-49c8-935f-891535b7ef77,mistral-large-instruct,5,UnicodeEncodeError,'charmap' codec can't encode character '\x82' in position 4: character maps to <undefined>
148bfe9b-8aed-49c8-935f-891535b7ef77,mistral-large-instruct,6,UnicodeEncodeError,'charmap' codec can't encode character '\x82' in position 4: character maps to <undefined>
9bb7a772-2356-42ea-8ee6-c80dae23b997,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
9bb7a772-2356-42ea-8ee6-c80dae23b997,mistral-large-instruct,2,AttributeError,'list' object has no attribute 'get'
9bb7a772-2356-42ea-8ee6-c80dae23b997,mistral-large-instruct,3,AttributeError,'list' object has no attribute 'get'
9bb7a772-2356-42ea-8ee6-c80dae23b997,mistral-large-instruct,4,AttributeError,'list' object has no attribute 'get'
9bb7a772-2356-42ea-8ee6-c80dae23b997,mistral-large-instruct,5,AttributeError,'list' object has no attribute 'get'
9bb7a772-2356-42ea-8ee6-c80dae23b997,mistral-large-instruct,6,AttributeError,'list' object has no attribute 'get'
5837348b-5fa7-4da9-839a-e952b7a2db11,mistral-large-instruct,1,FileNotFoundError,Error: [Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
5837348b-5fa7-4da9-839a-e952b7a2db11,mistral-large-instruct,2,FileNotFoundError,Error: [Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
5837348b-5fa7-4da9-839a-e952b7a2db11,mistral-large-instruct,3,FileNotFoundError,Error: [Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
5837348b-5fa7-4da9-839a-e952b7a2db11,mistral-large-instruct,4,FileNotFoundError,Error: [Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
5837348b-5fa7-4da9-839a-e952b7a2db11,mistral-large-instruct,5,FileNotFoundError,Error: [Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
5837348b-5fa7-4da9-839a-e952b7a2db11,mistral-large-instruct,6,FileNotFoundError,Error: [Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
1d6b1cca-464c-4e14-bb72-d18fef324f5a,mistral-large-instruct,1,ValueError,Error processing datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\connections\followers_and_following\followers_1.json: ValueError: An error occurred while processing the file: 'list' object has no attribute 'get'
1d6b1cca-464c-4e14-bb72-d18fef324f5a,mistral-large-instruct,2,ValueError,Error processing datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\connections\followers_and_following\followers_1.json: ValueError: An error occurred while processing the file: 'list' object has no attribute 'get'
1d6b1cca-464c-4e14-bb72-d18fef324f5a,mistral-large-instruct,3,ValueError,Error processing datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\connections\followers_and_following\followers_1.json: ValueError: An error occurred while processing the file: 'list' object has no attribute 'get'
1d6b1cca-464c-4e14-bb72-d18fef324f5a,mistral-large-instruct,4,ValueError,Error processing datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\connections\followers_and_following\followers_1.json: ValueError: An error occurred while processing the file: 'list' object has no attribute 'get'
1d6b1cca-464c-4e14-bb72-d18fef324f5a,mistral-large-instruct,5,ValueError,Error processing datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\connections\followers_and_following\followers_1.json: ValueError: An error occurred while processing the file: 'list' object has no attribute 'get'
1d6b1cca-464c-4e14-bb72-d18fef324f5a,mistral-large-instruct,6,ValueError,Error processing datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\connections\followers_and_following\followers_1.json: ValueError: An error occurred while processing the file: 'list' object has no attribute 'get'
811beb4d-68f0-4da9-b8de-bcd9c4c1231d,mistral-large-instruct,1,UnicodeEncodeError,'charmap' codec can't encode characters in position 12-14: character maps to <undefined>
811beb4d-68f0-4da9-b8de-bcd9c4c1231d,mistral-large-instruct,2,UnicodeEncodeError,'charmap' codec can't encode characters in position 12-14: character maps to <undefined>
811beb4d-68f0-4da9-b8de-bcd9c4c1231d,mistral-large-instruct,3,UnicodeEncodeError,'charmap' codec can't encode characters in position 12-14: character maps to <undefined>
811beb4d-68f0-4da9-b8de-bcd9c4c1231d,mistral-large-instruct,4,UnicodeEncodeError,'charmap' codec can't encode characters in position 12-14: character maps to <undefined>
811beb4d-68f0-4da9-b8de-bcd9c4c1231d,mistral-large-instruct,5,UnicodeEncodeError,'charmap' codec can't encode characters in position 12-14: character maps to <undefined>
811beb4d-68f0-4da9-b8de-bcd9c4c1231d,mistral-large-instruct,6,UnicodeEncodeError,'charmap' codec can't encode characters in position 12-14: character maps to <undefined>
e5941b95-e6d3-46a5-a6af-6b95d892cfdd,mistral-large-instruct,1,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-n2sjdWwP\personal_information\instagram_profile_information.json does not exist.
e5941b95-e6d3-46a5-a6af-6b95d892cfdd,mistral-large-instruct,2,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-n2sjdWwP\personal_information\instagram_profile_information.json does not exist.
e5941b95-e6d3-46a5-a6af-6b95d892cfdd,mistral-large-instruct,3,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-n2sjdWwP\personal_information\instagram_profile_information.json does not exist.
e5941b95-e6d3-46a5-a6af-6b95d892cfdd,mistral-large-instruct,4,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-n2sjdWwP\personal_information\instagram_profile_information.json does not exist.
e5941b95-e6d3-46a5-a6af-6b95d892cfdd,mistral-large-instruct,5,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-n2sjdWwP\personal_information\instagram_profile_information.json does not exist.
e5941b95-e6d3-46a5-a6af-6b95d892cfdd,mistral-large-instruct,6,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-n2sjdWwP\personal_information\instagram_profile_information.json does not exist.
4b86fc53-ea83-4a6a-beb5-c73243ad215e,mistral-large-instruct,1,AttributeError,Error: 'str' object has no attribute 'items'
4b86fc53-ea83-4a6a-beb5-c73243ad215e,mistral-large-instruct,2,AttributeError,Error: 'str' object has no attribute 'items'
4b86fc53-ea83-4a6a-beb5-c73243ad215e,mistral-large-instruct,3,AttributeError,Error: 'str' object has no attribute 'items'
4b86fc53-ea83-4a6a-beb5-c73243ad215e,mistral-large-instruct,4,AttributeError,Error: 'str' object has no attribute 'items'
4b86fc53-ea83-4a6a-beb5-c73243ad215e,mistral-large-instruct,5,AttributeError,Error: 'str' object has no attribute 'items'
4b86fc53-ea83-4a6a-beb5-c73243ad215e,mistral-large-instruct,6,AttributeError,Error: 'str' object has no attribute 'items'
2bf14c82-696f-4eeb-91bc-18b6b4ef7136,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
2bf14c82-696f-4eeb-91bc-18b6b4ef7136,mistral-large-instruct,2,AttributeError,'list' object has no attribute 'get'
2bf14c82-696f-4eeb-91bc-18b6b4ef7136,mistral-large-instruct,3,AttributeError,'list' object has no attribute 'get'
2bf14c82-696f-4eeb-91bc-18b6b4ef7136,mistral-large-instruct,4,AttributeError,'list' object has no attribute 'get'
2bf14c82-696f-4eeb-91bc-18b6b4ef7136,mistral-large-instruct,5,AttributeError,'list' object has no attribute 'get'
2bf14c82-696f-4eeb-91bc-18b6b4ef7136,mistral-large-instruct,6,AttributeError,'list' object has no attribute 'get'
8be5563f-0ca4-4080-b3ac-2ae661f927ff,mistral-large-instruct,1,FileNotFoundError,The signup_details.json file does not exist.
8be5563f-0ca4-4080-b3ac-2ae661f927ff,mistral-large-instruct,2,FileNotFoundError,The signup_details.json file does not exist.
8be5563f-0ca4-4080-b3ac-2ae661f927ff,mistral-large-instruct,3,FileNotFoundError,The signup_details.json file does not exist.
8be5563f-0ca4-4080-b3ac-2ae661f927ff,mistral-large-instruct,4,FileNotFoundError,The signup_details.json file does not exist.
8be5563f-0ca4-4080-b3ac-2ae661f927ff,mistral-large-instruct,5,FileNotFoundError,The signup_details.json file does not exist.
8be5563f-0ca4-4080-b3ac-2ae661f927ff,mistral-large-instruct,6,FileNotFoundError,The signup_details.json file does not exist.
e05c897f-24db-4d0e-b968-d33a8b895030,mistral-large-instruct,1,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
e05c897f-24db-4d0e-b968-d33a8b895030,mistral-large-instruct,2,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
e05c897f-24db-4d0e-b968-d33a8b895030,mistral-large-instruct,3,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
e05c897f-24db-4d0e-b968-d33a8b895030,mistral-large-instruct,4,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
e05c897f-24db-4d0e-b968-d33a8b895030,mistral-large-instruct,5,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
e05c897f-24db-4d0e-b968-d33a8b895030,mistral-large-instruct,6,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
ec204033-eb8b-47fa-bd2f-cb772f32a0fb,mistral-large-instruct,1,FileNotFoundError,The story_likes.json file does not exist.
ec204033-eb8b-47fa-bd2f-cb772f32a0fb,mistral-large-instruct,2,FileNotFoundError,The story_likes.json file does not exist.
ec204033-eb8b-47fa-bd2f-cb772f32a0fb,mistral-large-instruct,3,FileNotFoundError,The story_likes.json file does not exist.
ec204033-eb8b-47fa-bd2f-cb772f32a0fb,mistral-large-instruct,4,FileNotFoundError,The story_likes.json file does not exist.
ec204033-eb8b-47fa-bd2f-cb772f32a0fb,mistral-large-instruct,5,FileNotFoundError,The story_likes.json file does not exist.
ec204033-eb8b-47fa-bd2f-cb772f32a0fb,mistral-large-instruct,6,FileNotFoundError,The story_likes.json file does not exist.
64610c95-a428-4071-9ba4-a53f26d44d4f,mistral-large-instruct,1,FileNotFoundError,The stories.json file does not exist.
64610c95-a428-4071-9ba4-a53f26d44d4f,mistral-large-instruct,2,FileNotFoundError,The stories.json file does not exist.
64610c95-a428-4071-9ba4-a53f26d44d4f,mistral-large-instruct,3,FileNotFoundError,The stories.json file does not exist.
64610c95-a428-4071-9ba4-a53f26d44d4f,mistral-large-instruct,4,FileNotFoundError,The stories.json file does not exist.
64610c95-a428-4071-9ba4-a53f26d44d4f,mistral-large-instruct,5,FileNotFoundError,The stories.json file does not exist.
64610c95-a428-4071-9ba4-a53f26d44d4f,mistral-large-instruct,6,FileNotFoundError,The stories.json file does not exist.
3c7cbf88-4e09-4899-a826-974431a748a8,mistral-large-instruct,1,FileNotFoundError,Error: An error occurred while processing file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\your_instagram_activity\messages\message_requests\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\message_1.json: [Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
3c7cbf88-4e09-4899-a826-974431a748a8,mistral-large-instruct,2,FileNotFoundError,Error: An error occurred while processing file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\your_instagram_activity\messages\message_requests\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\message_1.json: [Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
3c7cbf88-4e09-4899-a826-974431a748a8,mistral-large-instruct,3,FileNotFoundError,Error: An error occurred while processing file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\your_instagram_activity\messages\message_requests\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\message_1.json: [Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
3c7cbf88-4e09-4899-a826-974431a748a8,mistral-large-instruct,4,FileNotFoundError,Error: An error occurred while processing file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\your_instagram_activity\messages\message_requests\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\message_1.json: [Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
3c7cbf88-4e09-4899-a826-974431a748a8,mistral-large-instruct,5,FileNotFoundError,Error: An error occurred while processing file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\your_instagram_activity\messages\message_requests\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\message_1.json: [Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
3c7cbf88-4e09-4899-a826-974431a748a8,mistral-large-instruct,6,FileNotFoundError,Error: An error occurred while processing file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\your_instagram_activity\messages\message_requests\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\message_1.json: [Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
9f7fe30d-01ce-48c6-b2b5-835eded20248,mistral-large-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv\\likes.json'
9f7fe30d-01ce-48c6-b2b5-835eded20248,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv\\likes.json'
9f7fe30d-01ce-48c6-b2b5-835eded20248,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv\\likes.json'
9f7fe30d-01ce-48c6-b2b5-835eded20248,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv\\likes.json'
9f7fe30d-01ce-48c6-b2b5-835eded20248,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv\\likes.json'
9f7fe30d-01ce-48c6-b2b5-835eded20248,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv\\likes.json'
f7471634-acc2-40f9-9150-8446c92601fd,mistral-large-instruct,1,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
f7471634-acc2-40f9-9150-8446c92601fd,mistral-large-instruct,2,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
f7471634-acc2-40f9-9150-8446c92601fd,mistral-large-instruct,3,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
f7471634-acc2-40f9-9150-8446c92601fd,mistral-large-instruct,4,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
f7471634-acc2-40f9-9150-8446c92601fd,mistral-large-instruct,5,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
f7471634-acc2-40f9-9150-8446c92601fd,mistral-large-instruct,6,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-3: character maps to <undefined>
