Experiment ID,Model,Attempt Number,Error Type,Message
33c67abe-7784-4074-8159-eedd1e03fc3d,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW3-2024-01-30-OvOU7CoQ_with_new_files\\followers_and_following\\following.json'
33c67abe-7784-4074-8159-eedd1e03fc3d,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW3-2024-01-30-OvOU7CoQ_with_new_files\\followers_and_following\\following.json'
33c67abe-7784-4074-8159-eedd1e03fc3d,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW3-2024-01-30-OvOU7CoQ_with_new_files\\followers_and_following\\following.json'
33c67abe-7784-4074-8159-eedd1e03fc3d,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW3-2024-01-30-OvOU7CoQ_with_new_files\\followers_and_following\\following.json'
33c67abe-7784-4074-8159-eedd1e03fc3d,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW3-2024-01-30-OvOU7CoQ_with_new_files\\followers_and_following\\following.json'
9fd08dfb-a6ea-4ec6-8d7e-403d6c3eb08c,mistral-large-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\followers_and_following\\following.json'
9fd08dfb-a6ea-4ec6-8d7e-403d6c3eb08c,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\followers_and_following\\following.json'
9fd08dfb-a6ea-4ec6-8d7e-403d6c3eb08c,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\followers_and_following\\following.json'
9fd08dfb-a6ea-4ec6-8d7e-403d6c3eb08c,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\followers_and_following\\following.json'
9fd08dfb-a6ea-4ec6-8d7e-403d6c3eb08c,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\followers_and_following\\following.json'
9fd08dfb-a6ea-4ec6-8d7e-403d6c3eb08c,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\followers_and_following\\following.json'
7624cbca-674a-4422-b571-3ccb3123f38f,mistral-large-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\\followers_and_following\\following.json'
7624cbca-674a-4422-b571-3ccb3123f38f,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\\followers_and_following\\following.json'
7624cbca-674a-4422-b571-3ccb3123f38f,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\\followers_and_following\\following.json'
7624cbca-674a-4422-b571-3ccb3123f38f,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\\followers_and_following\\following.json'
7624cbca-674a-4422-b571-3ccb3123f38f,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\\followers_and_following\\following.json'
7624cbca-674a-4422-b571-3ccb3123f38f,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\\followers_and_following\\following.json'
4ebb03cc-7335-4acd-8bd1-2042b51ed6aa,mistral-large-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-01-08-SsGs6mZ4_english\\followers_and_following\\following.json'
4ebb03cc-7335-4acd-8bd1-2042b51ed6aa,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-01-08-SsGs6mZ4_english\\followers_and_following\\following.json'
4ebb03cc-7335-4acd-8bd1-2042b51ed6aa,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-01-08-SsGs6mZ4_english\\followers_and_following\\following.json'
4ebb03cc-7335-4acd-8bd1-2042b51ed6aa,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-01-08-SsGs6mZ4_english\\followers_and_following\\following.json'
4ebb03cc-7335-4acd-8bd1-2042b51ed6aa,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-01-08-SsGs6mZ4_english\\followers_and_following\\following.json'
4ebb03cc-7335-4acd-8bd1-2042b51ed6aa,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-01-08-SsGs6mZ4_english\\followers_and_following\\following.json'
0f72a399-36b8-4bf6-8558-0ce14b43fb5b,mistral-large-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-06-11-fak0ewfm\\followers_and_following\\following.json'
0f72a399-36b8-4bf6-8558-0ce14b43fb5b,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-06-11-fak0ewfm\\followers_and_following\\following.json'
0f72a399-36b8-4bf6-8558-0ce14b43fb5b,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-06-11-fak0ewfm\\followers_and_following\\following.json'
0f72a399-36b8-4bf6-8558-0ce14b43fb5b,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-06-11-fak0ewfm\\followers_and_following\\following.json'
0f72a399-36b8-4bf6-8558-0ce14b43fb5b,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-06-11-fak0ewfm\\followers_and_following\\following.json'
0f72a399-36b8-4bf6-8558-0ce14b43fb5b,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-06-11-fak0ewfm\\followers_and_following\\following.json'
a83adc60-69ea-4c1e-8f39-f70b30db73d0,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
a83adc60-69ea-4c1e-8f39-f70b30db73d0,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
a83adc60-69ea-4c1e-8f39-f70b30db73d0,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
a83adc60-69ea-4c1e-8f39-f70b30db73d0,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
a83adc60-69ea-4c1e-8f39-f70b30db73d0,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
a83adc60-69ea-4c1e-8f39-f70b30db73d0,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
c94aeeaa-15a8-431c-9e54-eb5b4536404b,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
c94aeeaa-15a8-431c-9e54-eb5b4536404b,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
c94aeeaa-15a8-431c-9e54-eb5b4536404b,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
c94aeeaa-15a8-431c-9e54-eb5b4536404b,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
c94aeeaa-15a8-431c-9e54-eb5b4536404b,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
c94aeeaa-15a8-431c-9e54-eb5b4536404b,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
2ba0b179-9ebd-4108-932e-fc2d1f0c2252,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
2ba0b179-9ebd-4108-932e-fc2d1f0c2252,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
2ba0b179-9ebd-4108-932e-fc2d1f0c2252,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
2ba0b179-9ebd-4108-932e-fc2d1f0c2252,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
2ba0b179-9ebd-4108-932e-fc2d1f0c2252,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
2ba0b179-9ebd-4108-932e-fc2d1f0c2252,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
de89b9cf-b828-4626-96e3-fc6d180a4b62,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
de89b9cf-b828-4626-96e3-fc6d180a4b62,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
de89b9cf-b828-4626-96e3-fc6d180a4b62,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
de89b9cf-b828-4626-96e3-fc6d180a4b62,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
de89b9cf-b828-4626-96e3-fc6d180a4b62,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
de89b9cf-b828-4626-96e3-fc6d180a4b62,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
b25df2c9-f242-480a-99c0-9143a388e37c,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
b25df2c9-f242-480a-99c0-9143a388e37c,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
b25df2c9-f242-480a-99c0-9143a388e37c,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
b25df2c9-f242-480a-99c0-9143a388e37c,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
b25df2c9-f242-480a-99c0-9143a388e37c,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
b25df2c9-f242-480a-99c0-9143a388e37c,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
6b73b146-8b6a-41d1-8d7f-70145d52a89e,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
6b73b146-8b6a-41d1-8d7f-70145d52a89e,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
6b73b146-8b6a-41d1-8d7f-70145d52a89e,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
6b73b146-8b6a-41d1-8d7f-70145d52a89e,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
6b73b146-8b6a-41d1-8d7f-70145d52a89e,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
6b73b146-8b6a-41d1-8d7f-70145d52a89e,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
469e4d0b-fbf4-475d-b4e7-3d4892e77703,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
469e4d0b-fbf4-475d-b4e7-3d4892e77703,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
469e4d0b-fbf4-475d-b4e7-3d4892e77703,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
469e4d0b-fbf4-475d-b4e7-3d4892e77703,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
469e4d0b-fbf4-475d-b4e7-3d4892e77703,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
469e4d0b-fbf4-475d-b4e7-3d4892e77703,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
25862ac3-478c-411a-a3df-28eb4ebd8fc7,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
25862ac3-478c-411a-a3df-28eb4ebd8fc7,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
25862ac3-478c-411a-a3df-28eb4ebd8fc7,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
25862ac3-478c-411a-a3df-28eb4ebd8fc7,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
25862ac3-478c-411a-a3df-28eb4ebd8fc7,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
25862ac3-478c-411a-a3df-28eb4ebd8fc7,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
7d3b43da-7e2b-4bbe-b6b0-ab09caaa97a9,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
7d3b43da-7e2b-4bbe-b6b0-ab09caaa97a9,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
7d3b43da-7e2b-4bbe-b6b0-ab09caaa97a9,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
7d3b43da-7e2b-4bbe-b6b0-ab09caaa97a9,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
7d3b43da-7e2b-4bbe-b6b0-ab09caaa97a9,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
7d3b43da-7e2b-4bbe-b6b0-ab09caaa97a9,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
9bd0d4cb-e541-444a-bada-272980fad829,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
9bd0d4cb-e541-444a-bada-272980fad829,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
9bd0d4cb-e541-444a-bada-272980fad829,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
9bd0d4cb-e541-444a-bada-272980fad829,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
9bd0d4cb-e541-444a-bada-272980fad829,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
9bd0d4cb-e541-444a-bada-272980fad829,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
3e7bba7c-9a98-4296-ae34-a48670707121,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
3e7bba7c-9a98-4296-ae34-a48670707121,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
3e7bba7c-9a98-4296-ae34-a48670707121,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
3e7bba7c-9a98-4296-ae34-a48670707121,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
3e7bba7c-9a98-4296-ae34-a48670707121,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
3e7bba7c-9a98-4296-ae34-a48670707121,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
7f569ebb-538d-43e5-a14f-2518dc80706b,codestral-22b,1,FileNotFoundError,The locations_of_interest.json file does not exist.
7f569ebb-538d-43e5-a14f-2518dc80706b,codestral-22b,2,FileNotFoundError,The locations_of_interest.json file does not exist.
7f569ebb-538d-43e5-a14f-2518dc80706b,codestral-22b,3,FileNotFoundError,The locations_of_interest.json file does not exist.
7f569ebb-538d-43e5-a14f-2518dc80706b,codestral-22b,4,FileNotFoundError,The locations_of_interest.json file does not exist.
7f569ebb-538d-43e5-a14f-2518dc80706b,codestral-22b,5,FileNotFoundError,The locations_of_interest.json file does not exist.
7f569ebb-538d-43e5-a14f-2518dc80706b,codestral-22b,6,FileNotFoundError,The locations_of_interest.json file does not exist.
8e8f0bb8-79b1-42f7-94b5-dc28d88956b7,codestral-22b,1,FileNotFoundError,The ads_viewed.json file does not exist.
8e8f0bb8-79b1-42f7-94b5-dc28d88956b7,codestral-22b,2,FileNotFoundError,The ads_viewed.json file does not exist.
8e8f0bb8-79b1-42f7-94b5-dc28d88956b7,codestral-22b,3,FileNotFoundError,The ads_viewed.json file does not exist.
8e8f0bb8-79b1-42f7-94b5-dc28d88956b7,codestral-22b,4,FileNotFoundError,The ads_viewed.json file does not exist.
8e8f0bb8-79b1-42f7-94b5-dc28d88956b7,codestral-22b,5,FileNotFoundError,The ads_viewed.json file does not exist.
8e8f0bb8-79b1-42f7-94b5-dc28d88956b7,codestral-22b,6,FileNotFoundError,The ads_viewed.json file does not exist.
b1390139-c129-4e8f-91e8-68b05070721d,codestral-22b,1,FileNotFoundError,The ads_viewed.json file does not exist.
b1390139-c129-4e8f-91e8-68b05070721d,codestral-22b,2,FileNotFoundError,The ads_viewed.json file does not exist.
b1390139-c129-4e8f-91e8-68b05070721d,codestral-22b,3,FileNotFoundError,The ads_viewed.json file does not exist.
b1390139-c129-4e8f-91e8-68b05070721d,codestral-22b,4,FileNotFoundError,The ads_viewed.json file does not exist.
b1390139-c129-4e8f-91e8-68b05070721d,codestral-22b,5,FileNotFoundError,The ads_viewed.json file does not exist.
b1390139-c129-4e8f-91e8-68b05070721d,codestral-22b,6,FileNotFoundError,The ads_viewed.json file does not exist.
38b6801d-61c5-41aa-90dd-1b41f510f631,codestral-22b,1,KeyError,'Author'
38b6801d-61c5-41aa-90dd-1b41f510f631,codestral-22b,2,KeyError,'Author'
38b6801d-61c5-41aa-90dd-1b41f510f631,codestral-22b,3,KeyError,'Author'
38b6801d-61c5-41aa-90dd-1b41f510f631,codestral-22b,4,KeyError,'Author'
38b6801d-61c5-41aa-90dd-1b41f510f631,codestral-22b,5,KeyError,'Author'
38b6801d-61c5-41aa-90dd-1b41f510f631,codestral-22b,6,KeyError,'Author'
0b95e368-96d3-4495-998c-3be29d13723d,codestral-22b,1,KeyError,'Author'
0b95e368-96d3-4495-998c-3be29d13723d,codestral-22b,2,KeyError,'Author'
0b95e368-96d3-4495-998c-3be29d13723d,codestral-22b,3,KeyError,'Author'
0b95e368-96d3-4495-998c-3be29d13723d,codestral-22b,4,KeyError,'Author'
0b95e368-96d3-4495-998c-3be29d13723d,codestral-22b,5,KeyError,'Author'
0b95e368-96d3-4495-998c-3be29d13723d,codestral-22b,6,KeyError,'Author'
3c030a5f-be4c-4c3b-9d52-7f47745f7607,codestral-22b,1,KeyError,'Author'
3c030a5f-be4c-4c3b-9d52-7f47745f7607,codestral-22b,2,KeyError,'Author'
3c030a5f-be4c-4c3b-9d52-7f47745f7607,codestral-22b,3,KeyError,'Author'
3c030a5f-be4c-4c3b-9d52-7f47745f7607,codestral-22b,4,KeyError,'Author'
3c030a5f-be4c-4c3b-9d52-7f47745f7607,codestral-22b,5,KeyError,'Author'
3c030a5f-be4c-4c3b-9d52-7f47745f7607,codestral-22b,6,KeyError,'Author'
6c893938-a1c1-40e6-a826-2ec2963742e1,codestral-22b,1,KeyError,'Author'
6c893938-a1c1-40e6-a826-2ec2963742e1,codestral-22b,2,KeyError,'Author'
6c893938-a1c1-40e6-a826-2ec2963742e1,codestral-22b,3,KeyError,'Author'
6c893938-a1c1-40e6-a826-2ec2963742e1,codestral-22b,4,KeyError,'Author'
6c893938-a1c1-40e6-a826-2ec2963742e1,codestral-22b,5,KeyError,'Author'
6c893938-a1c1-40e6-a826-2ec2963742e1,codestral-22b,6,KeyError,'Author'
44ce2b57-96cf-4d0d-819d-1d5280266c84,codestral-22b,1,KeyError,'Author'
44ce2b57-96cf-4d0d-819d-1d5280266c84,codestral-22b,2,KeyError,'Author'
44ce2b57-96cf-4d0d-819d-1d5280266c84,codestral-22b,3,KeyError,'Author'
44ce2b57-96cf-4d0d-819d-1d5280266c84,codestral-22b,4,KeyError,'Author'
44ce2b57-96cf-4d0d-819d-1d5280266c84,codestral-22b,5,KeyError,'Author'
44ce2b57-96cf-4d0d-819d-1d5280266c84,codestral-22b,6,KeyError,'Author'
5b46b9f3-caf5-4d2e-90e8-9925d1e053e6,codestral-22b,1,FileNotFoundError,The ads_viewed.json file does not exist.
5b46b9f3-caf5-4d2e-90e8-9925d1e053e6,codestral-22b,2,FileNotFoundError,The ads_viewed.json file does not exist.
5b46b9f3-caf5-4d2e-90e8-9925d1e053e6,codestral-22b,3,FileNotFoundError,The ads_viewed.json file does not exist.
5b46b9f3-caf5-4d2e-90e8-9925d1e053e6,codestral-22b,4,FileNotFoundError,The ads_viewed.json file does not exist.
5b46b9f3-caf5-4d2e-90e8-9925d1e053e6,codestral-22b,5,FileNotFoundError,The ads_viewed.json file does not exist.
5b46b9f3-caf5-4d2e-90e8-9925d1e053e6,codestral-22b,6,FileNotFoundError,The ads_viewed.json file does not exist.
302a5a54-57f6-4b45-b656-19a3fdcd2c16,codestral-22b,1,FileNotFoundError,The ads_viewed.json file does not exist.
302a5a54-57f6-4b45-b656-19a3fdcd2c16,codestral-22b,2,FileNotFoundError,The ads_viewed.json file does not exist.
302a5a54-57f6-4b45-b656-19a3fdcd2c16,codestral-22b,3,FileNotFoundError,The ads_viewed.json file does not exist.
302a5a54-57f6-4b45-b656-19a3fdcd2c16,codestral-22b,4,FileNotFoundError,The ads_viewed.json file does not exist.
302a5a54-57f6-4b45-b656-19a3fdcd2c16,codestral-22b,5,FileNotFoundError,The ads_viewed.json file does not exist.
302a5a54-57f6-4b45-b656-19a3fdcd2c16,codestral-22b,6,FileNotFoundError,The ads_viewed.json file does not exist.
ba6b37f9-aaa3-45ca-bcca-f7875d1f0f2f,codestral-22b,1,UnknownError,Error: Invalid timestamp format in datasets/instagram-leridash-2025-04-15-tyc7Gjjv\your_instagram_activity\shopping\recently_viewed_items.json
ba6b37f9-aaa3-45ca-bcca-f7875d1f0f2f,codestral-22b,2,UnknownError,Error: Invalid timestamp format in datasets/instagram-leridash-2025-04-15-tyc7Gjjv\your_instagram_activity\shopping\recently_viewed_items.json
ba6b37f9-aaa3-45ca-bcca-f7875d1f0f2f,codestral-22b,3,UnknownError,Error: Invalid timestamp format in datasets/instagram-leridash-2025-04-15-tyc7Gjjv\your_instagram_activity\shopping\recently_viewed_items.json
ba6b37f9-aaa3-45ca-bcca-f7875d1f0f2f,codestral-22b,4,UnknownError,Error: Invalid timestamp format in datasets/instagram-leridash-2025-04-15-tyc7Gjjv\your_instagram_activity\shopping\recently_viewed_items.json
ba6b37f9-aaa3-45ca-bcca-f7875d1f0f2f,codestral-22b,5,UnknownError,Error: Invalid timestamp format in datasets/instagram-leridash-2025-04-15-tyc7Gjjv\your_instagram_activity\shopping\recently_viewed_items.json
ba6b37f9-aaa3-45ca-bcca-f7875d1f0f2f,codestral-22b,6,UnknownError,Error: Invalid timestamp format in datasets/instagram-leridash-2025-04-15-tyc7Gjjv\your_instagram_activity\shopping\recently_viewed_items.json
68a91b76-ec83-45a5-aa9c-66fc18a6a483,codestral-22b,1,FileNotFoundError,The shopping directory does not exist.
a7cf7b2f-4cef-46d1-a027-5a1d59f9a0cf,codestral-22b,1,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\your_instagram_activity\shopping\recently_viewed_items.json
a7cf7b2f-4cef-46d1-a027-5a1d59f9a0cf,codestral-22b,2,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\your_instagram_activity\shopping\recently_viewed_items.json
a7cf7b2f-4cef-46d1-a027-5a1d59f9a0cf,codestral-22b,3,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\your_instagram_activity\shopping\recently_viewed_items.json
a7cf7b2f-4cef-46d1-a027-5a1d59f9a0cf,codestral-22b,4,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\your_instagram_activity\shopping\recently_viewed_items.json
a7cf7b2f-4cef-46d1-a027-5a1d59f9a0cf,codestral-22b,5,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\your_instagram_activity\shopping\recently_viewed_items.json
a7cf7b2f-4cef-46d1-a027-5a1d59f9a0cf,codestral-22b,6,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\your_instagram_activity\shopping\recently_viewed_items.json
ce4cebcf-2777-4855-8bde-793ffa8439c6,codestral-22b,1,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\shopping\recently_viewed_items.json
ce4cebcf-2777-4855-8bde-793ffa8439c6,codestral-22b,2,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\shopping\recently_viewed_items.json
ce4cebcf-2777-4855-8bde-793ffa8439c6,codestral-22b,3,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\shopping\recently_viewed_items.json
ce4cebcf-2777-4855-8bde-793ffa8439c6,codestral-22b,4,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\shopping\recently_viewed_items.json
ce4cebcf-2777-4855-8bde-793ffa8439c6,codestral-22b,5,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\shopping\recently_viewed_items.json
ce4cebcf-2777-4855-8bde-793ffa8439c6,codestral-22b,6,UnknownError,Error: Invalid timestamp format in datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\shopping\recently_viewed_items.json
7f11a923-25bc-4432-8a0a-833fdca14717,codestral-22b,1,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
7f11a923-25bc-4432-8a0a-833fdca14717,codestral-22b,2,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
7f11a923-25bc-4432-8a0a-833fdca14717,codestral-22b,3,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
7f11a923-25bc-4432-8a0a-833fdca14717,codestral-22b,4,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
7f11a923-25bc-4432-8a0a-833fdca14717,codestral-22b,5,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
7f11a923-25bc-4432-8a0a-833fdca14717,codestral-22b,6,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
39c784d9-1423-4d87-ac1d-c235f008b4b2,codestral-22b,1,FileNotFoundError,The JSON file avatar_items.json does not exist.
39c784d9-1423-4d87-ac1d-c235f008b4b2,codestral-22b,2,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
39c784d9-1423-4d87-ac1d-c235f008b4b2,codestral-22b,3,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
39c784d9-1423-4d87-ac1d-c235f008b4b2,codestral-22b,4,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
39c784d9-1423-4d87-ac1d-c235f008b4b2,codestral-22b,5,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
39c784d9-1423-4d87-ac1d-c235f008b4b2,codestral-22b,6,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
870959f5-ba06-4465-bcb3-058fd5598e85,codestral-22b,1,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
870959f5-ba06-4465-bcb3-058fd5598e85,codestral-22b,2,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
870959f5-ba06-4465-bcb3-058fd5598e85,codestral-22b,3,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
870959f5-ba06-4465-bcb3-058fd5598e85,codestral-22b,4,FileNotFoundError,The file your_instagram_activity/avatars_store/avatar_items.json does not exist.
